Input Number, Run_Number, Result@ 100, X, Y, Z
1, Run: 001, P, 106, 0, 0
1, Run: 002, P, 89, 0, 0
1, Run: 003, P, 95, 0, 0
1, Run: 004, P, 80, 0, 0
1, Run: 005, P, 111, 0, 0
1, Run: 006, P, 99, 0, 0
1, Run: 007, P, 110, 0, 0
1, Run: 008, P, 105, 0, 0
1, Run: 009, P, 93, 0, 0
1, Run: 010, P, 98, 0, 0
1, Run: 011, P, 106, 0, 0
1, Run: 012, P, 104, 0, 0
1, Run: 013, P, 100, 0, 0
1, Run: 014, P, 94, 0, 0
1, Run: 015, P, 116, 0, 0
1, Run: 016, P, 87, 0, 0
1, Run: 017, P, 101, 0, 0
1, Run: 018, P, 93, 0, 0
1, Run: 019, P, 104, 0, 0
1, Run: 020, P, 99, 0, 0
1, Run: 021, P, 105, 0, 0
1, Run: 022, P, 86, 0, 0
1, Run: 023, P, 91, 0, 0
1, Run: 024, P, 100, 0, 0
1, Run: 025, P, 100, 0, 0
1, Run: 026, P, 93, 0, 0
1, Run: 027, P, 97, 0, 0
1, Run: 028, P, 89, 0, 0
1, Run: 029, P, 94, 0, 0
1, Run: 030, P, 84, 0, 0
1, Run: 031, P, 97, 0, 0
1, Run: 032, P, 96, 0, 0
1, Run: 033, P, 111, 0, 0
1, Run: 034, P, 110, 0, 0
1, Run: 035, P, 93, 0, 0
1, Run: 036, P, 104, 0, 0
1, Run: 037, P, 90, 0, 0
1, Run: 038, P, 100, 0, 0
1, Run: 039, P, 90, 0, 0
1, Run: 040, P, 113, 0, 0
1, Run: 041, P, 101, 0, 0
1, Run: 042, P, 98, 0, 0
1, Run: 043, P, 98, 0, 0
1, Run: 044, P, 98, 0, 0
1, Run: 045, P, 92, 0, 0
1, Run: 046, P, 108, 0, 0
1, Run: 047, P, 91, 0, 0
1, Run: 048, P, 103, 0, 0
1, Run: 049, P, 102, 0, 0
1, Run: 050, P, 75, 0, 0
1, Run: 051, P, 103, 0, 0
1, Run: 052, P, 101, 0, 0
1, Run: 053, P, 102, 0, 0
1, Run: 054, P, 104, 0, 0
1, Run: 055, P, 110, 0, 0
1, Run: 056, P, 92, 0, 0
1, Run: 057, P, 81, 0, 0
1, Run: 058, P, 108, 0, 0
1, Run: 059, P, 96, 0, 0
1, Run: 060, P, 101, 0, 0
1, Run: 061, P, 102, 0, 0
1, Run: 062, P, 95, 0, 0
1, Run: 063, P, 85, 0, 0
1, Run: 064, P, 95, 0, 0
1, Run: 065, P, 103, 0, 0
1, Run: 066, P, 113, 0, 0
1, Run: 067, P, 102, 0, 0
1, Run: 068, P, 92, 0, 0
1, Run: 069, P, 104, 0, 0
1, Run: 070, P, 117, 0, 0
1, Run: 071, P, 118, 0, 0
1, Run: 072, P, 85, 0, 0
1, Run: 073, P, 102, 0, 0
1, Run: 074, P, 98, 0, 0
1, Run: 075, P, 98, 0, 0
1, Run: 076, P, 94, 0, 0
1, Run: 077, P, 109, 0, 0
1, Run: 078, P, 97, 0, 0
1, Run: 079, P, 108, 0, 0
1, Run: 080, P, 110, 0, 0
1, Run: 081, P, 91, 0, 0
1, Run: 082, P, 95, 0, 0
1, Run: 083, P, 91, 0, 0
1, Run: 084, P, 97, 0, 0
1, Run: 085, P, 105, 0, 0
1, Run: 086, P, 98, 0, 0
1, Run: 087, P, 109, 0, 0
1, Run: 088, P, 107, 0, 0
1, Run: 089, P, 111, 0, 0
1, Run: 090, P, 91, 0, 0
1, Run: 091, P, 107, 0, 0
1, Run: 092, P, 96, 0, 0
1, Run: 093, P, 88, 0, 0
1, Run: 094, P, 96, 0, 0
1, Run: 095, P, 94, 0, 0
1, Run: 096, P, 94, 0, 0
1, Run: 097, P, 99, 0, 0
1, Run: 098, P, 113, 0, 0
1, Run: 099, P, 86, 0, 0
1, Run: 100, P, 98, 0, 0
10, Run: 001, P, 93, 0, 0
10, Run: 002, P, 91, 0, 0
10, Run: 003, P, 82, 0, 0
10, Run: 004, P, 91, 0, 0
10, Run: 005, P, 100, 0, 0
10, Run: 006, P, 97, 0, 0
10, Run: 007, P, 110, 0, 0
10, Run: 008, P, 88, 0, 0
10, Run: 009, P, 91, 0, 0
10, Run: 010, P, 81, 0, 0
10, Run: 011, P, 128, 0, 0
10, Run: 012, P, 110, 0, 0
10, Run: 013, P, 111, 0, 0
10, Run: 014, P, 122, 0, 0
10, Run: 015, P, 105, 0, 0
10, Run: 016, P, 106, 0, 0
10, Run: 017, P, 79, 0, 0
10, Run: 018, P, 94, 0, 0
10, Run: 019, P, 84, 0, 0
10, Run: 020, P, 83, 0, 0
10, Run: 021, P, 106, 0, 0
10, Run: 022, P, 122, 0, 0
10, Run: 023, P, 101, 0, 0
10, Run: 024, P, 95, 0, 0
10, Run: 025, P, 99, 0, 0
10, Run: 026, P, 114, 0, 0
10, Run: 027, P, 96, 0, 0
10, Run: 028, P, 106, 0, 0
10, Run: 029, P, 88, 0, 0
10, Run: 030, P, 106, 0, 0
10, Run: 031, P, 132, 0, 0
10, Run: 032, P, 109, 0, 0
10, Run: 033, P, 93, 0, 0
10, Run: 034, P, 119, 0, 0
10, Run: 035, P, 117, 0, 0
10, Run: 036, P, 106, 0, 0
10, Run: 037, P, 105, 0, 0
10, Run: 038, P, 99, 0, 0
10, Run: 039, P, 87, 0, 0
10, Run: 040, P, 87, 0, 0
10, Run: 041, P, 122, 0, 0
10, Run: 042, P, 106, 0, 0
10, Run: 043, P, 110, 0, 0
10, Run: 044, P, 127, 0, 0
10, Run: 045, P, 85, 0, 0
10, Run: 046, P, 110, 0, 0
10, Run: 047, P, 93, 0, 0
10, Run: 048, P, 77, 0, 0
10, Run: 049, P, 92, 0, 0
10, Run: 050, P, 135, 0, 0
10, Run: 051, P, 87, 0, 0
10, Run: 052, P, 103, 0, 0
10, Run: 053, P, 93, 0, 0
10, Run: 054, P, 106, 0, 0
10, Run: 055, P, 76, 0, 0
10, Run: 056, P, 103, 0, 0
10, Run: 057, P, 94, 0, 0
10, Run: 058, P, 105, 0, 0
10, Run: 059, P, 82, 0, 0
10, Run: 060, P, 103, 0, 0
10, Run: 061, P, 98, 0, 0
10, Run: 062, P, 116, 0, 0
10, Run: 063, P, 83, 0, 0
10, Run: 064, P, 109, 0, 0
10, Run: 065, P, 104, 0, 0
10, Run: 066, P, 101, 0, 0
10, Run: 067, P, 85, 0, 0
10, Run: 068, P, 93, 0, 0
10, Run: 069, P, 115, 0, 0
10, Run: 070, P, 82, 0, 0
10, Run: 071, P, 105, 0, 0
10, Run: 072, P, 107, 0, 0
10, Run: 073, P, 87, 0, 0
10, Run: 074, P, 116, 0, 0
10, Run: 075, P, 101, 0, 0
10, Run: 076, P, 108, 0, 0
10, Run: 077, P, 96, 0, 0
10, Run: 078, P, 104, 0, 0
10, Run: 079, P, 79, 0, 0
10, Run: 080, P, 96, 0, 0
10, Run: 081, P, 114, 0, 0
10, Run: 082, P, 97, 0, 0
10, Run: 083, P, 116, 0, 0
10, Run: 084, P, 96, 0, 0
10, Run: 085, P, 108, 0, 0
10, Run: 086, P, 97, 0, 0
10, Run: 087, P, 101, 0, 0
10, Run: 088, P, 109, 0, 0
10, Run: 089, P, 87, 0, 0
10, Run: 090, P, 98, 0, 0
10, Run: 091, P, 119, 0, 0
10, Run: 092, P, 90, 0, 0
10, Run: 093, P, 104, 0, 0
10, Run: 094, P, 97, 0, 0
10, Run: 095, P, 111, 0, 0
10, Run: 096, P, 107, 0, 0
10, Run: 097, P, 115, 0, 0
10, Run: 098, P, 107, 0, 0
10, Run: 099, P, 119, 0, 0
10, Run: 100, P, 100, 0, 0
11, Run: 001, P, 101, 0, 0
11, Run: 002, P, 93, 0, 0
11, Run: 003, P, 100, 0, 0
11, Run: 004, P, 101, 0, 0
11, Run: 005, P, 97, 0, 0
11, Run: 006, P, 92, 0, 0
11, Run: 007, P, 104, 0, 0
11, Run: 008, P, 90, 0, 0
11, Run: 009, P, 117, 0, 0
11, Run: 010, P, 115, 0, 0
11, Run: 011, P, 113, 0, 0
11, Run: 012, P, 107, 0, 0
11, Run: 013, P, 74, 0, 0
11, Run: 014, P, 112, 0, 0
11, Run: 015, P, 105, 0, 0
11, Run: 016, P, 87, 0, 0
11, Run: 017, P, 113, 0, 0
11, Run: 018, P, 88, 0, 0
11, Run: 019, P, 102, 0, 0
11, Run: 020, P, 97, 0, 0
11, Run: 021, P, 105, 0, 0
11, Run: 022, P, 90, 0, 0
11, Run: 023, P, 86, 0, 0
11, Run: 024, P, 103, 0, 0
11, Run: 025, P, 103, 0, 0
11, Run: 026, P, 100, 0, 0
11, Run: 027, P, 109, 0, 0
11, Run: 028, P, 90, 0, 0
11, Run: 029, P, 111, 0, 0
11, Run: 030, P, 101, 0, 0
11, Run: 031, P, 101, 0, 0
11, Run: 032, P, 103, 0, 0
11, Run: 033, P, 113, 0, 0
11, Run: 034, P, 122, 0, 0
11, Run: 035, P, 84, 0, 0
11, Run: 036, P, 75, 0, 0
11, Run: 037, P, 103, 0, 0
11, Run: 038, P, 111, 0, 0
11, Run: 039, P, 101, 0, 0
11, Run: 040, P, 93, 0, 0
11, Run: 041, P, 110, 0, 0
11, Run: 042, P, 105, 0, 0
11, Run: 043, P, 86, 0, 0
11, Run: 044, P, 97, 0, 0
11, Run: 045, P, 104, 0, 0
11, Run: 046, P, 94, 0, 0
11, Run: 047, P, 77, 0, 0
11, Run: 048, P, 94, 0, 0
11, Run: 049, P, 108, 0, 0
11, Run: 050, P, 110, 0, 0
11, Run: 051, P, 98, 0, 0
11, Run: 052, P, 83, 0, 0
11, Run: 053, P, 98, 0, 0
11, Run: 054, P, 109, 0, 0
11, Run: 055, P, 103, 0, 0
11, Run: 056, P, 111, 0, 0
11, Run: 057, P, 121, 0, 0
11, Run: 058, P, 112, 0, 0
11, Run: 059, P, 97, 0, 0
11, Run: 060, P, 106, 0, 0
11, Run: 061, P, 97, 0, 0
11, Run: 062, P, 107, 0, 0
11, Run: 063, P, 93, 0, 0
11, Run: 064, P, 96, 0, 0
11, Run: 065, P, 89, 0, 0
11, Run: 066, P, 101, 0, 0
11, Run: 067, P, 111, 0, 0
11, Run: 068, P, 98, 0, 0
11, Run: 069, P, 92, 0, 0
11, Run: 070, P, 103, 0, 0
11, Run: 071, P, 122, 0, 0
11, Run: 072, P, 95, 0, 0
11, Run: 073, P, 97, 0, 0
11, Run: 074, P, 99, 0, 0
11, Run: 075, P, 99, 0, 0
11, Run: 076, P, 100, 0, 0
11, Run: 077, P, 101, 0, 0
11, Run: 078, P, 100, 0, 0
11, Run: 079, P, 111, 0, 0
11, Run: 080, P, 93, 0, 0
11, Run: 081, P, 106, 0, 0
11, Run: 082, P, 97, 0, 0
11, Run: 083, P, 97, 0, 0
11, Run: 084, P, 99, 0, 0
11, Run: 085, P, 114, 0, 0
11, Run: 086, P, 89, 0, 0
11, Run: 087, P, 92, 0, 0
11, Run: 088, P, 96, 0, 0
11, Run: 089, P, 85, 0, 0
11, Run: 090, P, 87, 0, 0
11, Run: 091, P, 112, 0, 0
11, Run: 092, P, 94, 0, 0
11, Run: 093, P, 96, 0, 0
11, Run: 094, P, 107, 0, 0
11, Run: 095, P, 118, 0, 0
11, Run: 096, P, 89, 0, 0
11, Run: 097, P, 91, 0, 0
11, Run: 098, P, 103, 0, 0
11, Run: 099, P, 90, 0, 0
11, Run: 100, P, 85, 0, 0
12, Run: 001, P, 106, 0, 0
12, Run: 002, P, 98, 0, 0
12, Run: 003, P, 107, 0, 0
12, Run: 004, P, 119, 0, 0
12, Run: 005, P, 84, 0, 0
12, Run: 006, P, 126, 0, 0
12, Run: 007, P, 96, 0, 0
12, Run: 008, P, 104, 0, 0
12, Run: 009, P, 117, 0, 0
12, Run: 010, P, 108, 0, 0
12, Run: 011, P, 96, 0, 0
12, Run: 012, P, 110, 0, 0
12, Run: 013, P, 113, 0, 0
12, Run: 014, P, 118, 0, 0
12, Run: 015, P, 114, 0, 0
12, Run: 016, P, 75, 0, 0
12, Run: 017, P, 106, 0, 0
12, Run: 018, P, 106, 0, 0
12, Run: 019, P, 103, 0, 0
12, Run: 020, P, 115, 0, 0
12, Run: 021, P, 103, 0, 0
12, Run: 022, P, 83, 0, 0
12, Run: 023, P, 100, 0, 0
12, Run: 024, P, 93, 0, 0
12, Run: 025, P, 90, 0, 0
12, Run: 026, P, 106, 0, 0
12, Run: 027, P, 107, 0, 0
12, Run: 028, P, 125, 0, 0
12, Run: 029, P, 93, 0, 0
12, Run: 030, P, 97, 0, 0
12, Run: 031, P, 95, 0, 0
12, Run: 032, P, 101, 0, 0
12, Run: 033, P, 96, 0, 0
12, Run: 034, P, 86, 0, 0
12, Run: 035, P, 96, 0, 0
12, Run: 036, P, 85, 0, 0
12, Run: 037, P, 106, 0, 0
12, Run: 038, P, 117, 0, 0
12, Run: 039, P, 113, 0, 0
12, Run: 040, P, 86, 0, 0
12, Run: 041, P, 105, 0, 0
12, Run: 042, P, 108, 0, 0
12, Run: 043, P, 108, 0, 0
12, Run: 044, P, 92, 0, 0
12, Run: 045, P, 93, 0, 0
12, Run: 046, P, 108, 0, 0
12, Run: 047, P, 97, 0, 0
12, Run: 048, P, 100, 0, 0
12, Run: 049, P, 85, 0, 0
12, Run: 050, P, 84, 0, 0
12, Run: 051, P, 115, 0, 0
12, Run: 052, P, 106, 0, 0
12, Run: 053, P, 122, 0, 0
12, Run: 054, P, 100, 0, 0
12, Run: 055, P, 105, 0, 0
12, Run: 056, P, 89, 0, 0
12, Run: 057, P, 94, 0, 0
12, Run: 058, P, 103, 0, 0
12, Run: 059, P, 106, 0, 0
12, Run: 060, P, 97, 0, 0
12, Run: 061, P, 108, 0, 0
12, Run: 062, P, 97, 0, 0
12, Run: 063, P, 112, 0, 0
12, Run: 064, P, 94, 0, 0
12, Run: 065, P, 111, 0, 0
12, Run: 066, P, 114, 0, 0
12, Run: 067, P, 90, 0, 0
12, Run: 068, P, 104, 0, 0
12, Run: 069, P, 98, 0, 0
12, Run: 070, P, 99, 0, 0
12, Run: 071, P, 104, 0, 0
12, Run: 072, P, 102, 0, 0
12, Run: 073, P, 98, 0, 0
12, Run: 074, P, 94, 0, 0
12, Run: 075, P, 100, 0, 0
12, Run: 076, P, 102, 0, 0
12, Run: 077, P, 82, 0, 0
12, Run: 078, P, 87, 0, 0
12, Run: 079, P, 91, 0, 0
12, Run: 080, P, 90, 0, 0
12, Run: 081, P, 90, 0, 0
12, Run: 082, P, 84, 0, 0
12, Run: 083, P, 103, 0, 0
12, Run: 084, P, 94, 0, 0
12, Run: 085, P, 107, 0, 0
12, Run: 086, P, 113, 0, 0
12, Run: 087, P, 109, 0, 0
12, Run: 088, P, 106, 0, 0
12, Run: 089, P, 103, 0, 0
12, Run: 090, P, 97, 0, 0
12, Run: 091, P, 94, 0, 0
12, Run: 092, P, 105, 0, 0
12, Run: 093, P, 93, 0, 0
12, Run: 094, P, 116, 0, 0
12, Run: 095, P, 105, 0, 0
12, Run: 096, P, 105, 0, 0
12, Run: 097, P, 111, 0, 0
12, Run: 098, P, 90, 0, 0
12, Run: 099, P, 90, 0, 0
12, Run: 100, P, 95, 0, 0
13, Run: 001, P, 101, 0, 0
13, Run: 002, P, 104, 0, 0
13, Run: 003, P, 97, 0, 0
13, Run: 004, P, 93, 0, 0
13, Run: 005, P, 90, 0, 0
13, Run: 006, P, 100, 0, 0
13, Run: 007, P, 104, 0, 0
13, Run: 008, P, 104, 0, 0
13, Run: 009, P, 99, 0, 0
13, Run: 010, P, 97, 0, 0
13, Run: 011, P, 103, 0, 0
13, Run: 012, P, 96, 0, 0
13, Run: 013, P, 93, 0, 0
13, Run: 014, P, 106, 0, 0
13, Run: 015, P, 111, 0, 0
13, Run: 016, P, 104, 0, 0
13, Run: 017, P, 114, 0, 0
13, Run: 018, P, 92, 0, 0
13, Run: 019, P, 105, 0, 0
13, Run: 020, P, 85, 0, 0
13, Run: 021, P, 109, 0, 0
13, Run: 022, P, 101, 0, 0
13, Run: 023, P, 102, 0, 0
13, Run: 024, P, 93, 0, 0
13, Run: 025, P, 97, 0, 0
13, Run: 026, P, 110, 0, 0
13, Run: 027, P, 77, 0, 0
13, Run: 028, P, 112, 0, 0
13, Run: 029, P, 103, 0, 0
13, Run: 030, P, 97, 0, 0
13, Run: 031, P, 93, 0, 0
13, Run: 032, P, 84, 0, 0
13, Run: 033, P, 120, 0, 0
13, Run: 034, P, 100, 0, 0
13, Run: 035, P, 85, 0, 0
13, Run: 036, P, 98, 0, 0
13, Run: 037, P, 121, 0, 0
13, Run: 038, P, 93, 0, 0
13, Run: 039, P, 99, 0, 0
13, Run: 040, P, 92, 0, 0
13, Run: 041, P, 99, 0, 0
13, Run: 042, P, 117, 0, 0
13, Run: 043, P, 110, 0, 0
13, Run: 044, P, 109, 0, 0
13, Run: 045, P, 106, 0, 0
13, Run: 046, P, 87, 0, 0
13, Run: 047, P, 94, 0, 0
13, Run: 048, P, 101, 0, 0
13, Run: 049, P, 85, 0, 0
13, Run: 050, P, 92, 0, 0
13, Run: 051, P, 100, 0, 0
13, Run: 052, P, 83, 0, 0
13, Run: 053, P, 93, 0, 0
13, Run: 054, P, 107, 0, 0
13, Run: 055, P, 100, 0, 0
13, Run: 056, P, 117, 0, 0
13, Run: 057, P, 102, 0, 0
13, Run: 058, P, 98, 0, 0
13, Run: 059, P, 82, 0, 0
13, Run: 060, P, 118, 0, 0
13, Run: 061, P, 104, 0, 0
13, Run: 062, P, 106, 0, 0
13, Run: 063, P, 93, 0, 0
13, Run: 064, P, 110, 0, 0
13, Run: 065, P, 121, 0, 0
13, Run: 066, P, 106, 0, 0
13, Run: 067, P, 92, 0, 0
13, Run: 068, P, 97, 0, 0
13, Run: 069, P, 119, 0, 0
13, Run: 070, P, 100, 0, 0
13, Run: 071, P, 107, 0, 0
13, Run: 072, P, 102, 0, 0
13, Run: 073, P, 105, 0, 0
13, Run: 074, P, 94, 0, 0
13, Run: 075, P, 99, 0, 0
13, Run: 076, P, 83, 0, 0
13, Run: 077, P, 93, 0, 0
13, Run: 078, P, 96, 0, 0
13, Run: 079, P, 105, 0, 0
13, Run: 080, P, 79, 0, 0
13, Run: 081, P, 89, 0, 0
13, Run: 082, P, 110, 0, 0
13, Run: 083, P, 90, 0, 0
13, Run: 084, P, 106, 0, 0
13, Run: 085, P, 105, 0, 0
13, Run: 086, P, 106, 0, 0
13, Run: 087, P, 95, 0, 0
13, Run: 088, P, 116, 0, 0
13, Run: 089, P, 104, 0, 0
13, Run: 090, P, 106, 0, 0
13, Run: 091, P, 96, 0, 0
13, Run: 092, P, 109, 0, 0
13, Run: 093, P, 82, 0, 0
13, Run: 094, P, 95, 0, 0
13, Run: 095, P, 97, 0, 0
13, Run: 096, P, 101, 0, 0
13, Run: 097, P, 97, 0, 0
13, Run: 098, P, 104, 0, 0
13, Run: 099, P, 104, 0, 0
13, Run: 100, P, 93, 0, 0
14, Run: 001, P, 100, 0, 0
14, Run: 002, P, 94, 0, 0
14, Run: 003, P, 89, 0, 0
14, Run: 004, P, 113, 0, 0
14, Run: 005, P, 110, 0, 0
14, Run: 006, P, 110, 0, 0
14, Run: 007, P, 120, 0, 0
14, Run: 008, P, 111, 0, 0
14, Run: 009, P, 91, 0, 0
14, Run: 010, P, 97, 0, 0
14, Run: 011, P, 98, 0, 0
14, Run: 012, P, 91, 0, 0
14, Run: 013, P, 109, 0, 0
14, Run: 014, P, 103, 0, 0
14, Run: 015, P, 105, 0, 0
14, Run: 016, P, 98, 0, 0
14, Run: 017, P, 99, 0, 0
14, Run: 018, P, 86, 0, 0
14, Run: 019, P, 106, 0, 0
14, Run: 020, P, 113, 0, 0
14, Run: 021, P, 99, 0, 0
14, Run: 022, P, 95, 0, 0
14, Run: 023, P, 111, 0, 0
14, Run: 024, P, 97, 0, 0
14, Run: 025, P, 101, 0, 0
14, Run: 026, P, 100, 0, 0
14, Run: 027, P, 118, 0, 0
14, Run: 028, P, 96, 0, 0
14, Run: 029, P, 98, 0, 0
14, Run: 030, P, 112, 0, 0
14, Run: 031, P, 99, 0, 0
14, Run: 032, P, 92, 0, 0
14, Run: 033, P, 95, 0, 0
14, Run: 034, P, 104, 0, 0
14, Run: 035, P, 115, 0, 0
14, Run: 036, P, 96, 0, 0
14, Run: 037, P, 89, 0, 0
14, Run: 038, P, 86, 0, 0
14, Run: 039, P, 102, 0, 0
14, Run: 040, P, 121, 0, 0
14, Run: 041, P, 115, 0, 0
14, Run: 042, P, 94, 0, 0
14, Run: 043, P, 112, 0, 0
14, Run: 044, P, 98, 0, 0
14, Run: 045, P, 106, 0, 0
14, Run: 046, P, 112, 0, 0
14, Run: 047, P, 118, 0, 0
14, Run: 048, P, 99, 0, 0
14, Run: 049, P, 93, 0, 0
14, Run: 050, P, 100, 0, 0
14, Run: 051, P, 111, 0, 0
14, Run: 052, P, 113, 0, 0
14, Run: 053, P, 108, 0, 0
14, Run: 054, P, 93, 0, 0
14, Run: 055, P, 97, 0, 0
14, Run: 056, P, 100, 0, 0
14, Run: 057, P, 80, 0, 0
14, Run: 058, P, 95, 0, 0
14, Run: 059, P, 113, 0, 0
14, Run: 060, P, 85, 0, 0
14, Run: 061, P, 98, 0, 0
14, Run: 062, P, 99, 0, 0
14, Run: 063, P, 96, 0, 0
14, Run: 064, P, 92, 0, 0
14, Run: 065, P, 110, 0, 0
14, Run: 066, P, 118, 0, 0
14, Run: 067, P, 105, 0, 0
14, Run: 068, P, 105, 0, 0
14, Run: 069, P, 104, 0, 0
14, Run: 070, P, 107, 0, 0
14, Run: 071, P, 91, 0, 0
14, Run: 072, P, 98, 0, 0
14, Run: 073, P, 106, 0, 0
14, Run: 074, P, 99, 0, 0
14, Run: 075, P, 106, 0, 0
14, Run: 076, P, 102, 0, 0
14, Run: 077, P, 108, 0, 0
14, Run: 078, P, 127, 0, 0
14, Run: 079, P, 96, 0, 0
14, Run: 080, P, 112, 0, 0
14, Run: 081, P, 107, 0, 0
14, Run: 082, P, 105, 0, 0
14, Run: 083, P, 101, 0, 0
14, Run: 084, P, 102, 0, 0
14, Run: 085, P, 90, 0, 0
14, Run: 086, P, 98, 0, 0
14, Run: 087, P, 113, 0, 0
14, Run: 088, P, 90, 0, 0
14, Run: 089, P, 85, 0, 0
14, Run: 090, P, 87, 0, 0
14, Run: 091, P, 110, 0, 0
14, Run: 092, P, 104, 0, 0
14, Run: 093, P, 100, 0, 0
14, Run: 094, P, 108, 0, 0
14, Run: 095, P, 89, 0, 0
14, Run: 096, P, 113, 0, 0
14, Run: 097, P, 97, 0, 0
14, Run: 098, P, 92, 0, 0
14, Run: 099, P, 100, 0, 0
14, Run: 100, P, 102, 0, 0
15, Run: 001, P, 94, 0, 0
15, Run: 002, P, 104, 0, 0
15, Run: 003, P, 99, 0, 0
15, Run: 004, P, 90, 0, 0
15, Run: 005, P, 108, 0, 0
15, Run: 006, P, 101, 0, 0
15, Run: 007, P, 95, 0, 0
15, Run: 008, P, 77, 0, 0
15, Run: 009, P, 98, 0, 0
15, Run: 010, P, 99, 0, 0
15, Run: 011, P, 102, 0, 0
15, Run: 012, P, 104, 0, 0
15, Run: 013, P, 105, 0, 0
15, Run: 014, P, 109, 0, 0
15, Run: 015, P, 104, 0, 0
15, Run: 016, P, 77, 0, 0
15, Run: 017, P, 83, 0, 0
15, Run: 018, P, 94, 0, 0
15, Run: 019, P, 103, 0, 0
15, Run: 020, P, 102, 0, 0
15, Run: 021, P, 116, 0, 0
15, Run: 022, P, 108, 0, 0
15, Run: 023, P, 99, 0, 0
15, Run: 024, P, 87, 0, 0
15, Run: 025, P, 96, 0, 0
15, Run: 026, P, 90, 0, 0
15, Run: 027, P, 99, 0, 0
15, Run: 028, P, 93, 0, 0
15, Run: 029, P, 105, 0, 0
