Input Number, Run_Number, Result@ 100, Y, X, V
3, Run: 092, P, 0, 0, 35
3, Run: 093, F, 0, 2, 0
3, Run: 094, F, 0, 2, 0
3, Run: 095, P, 0, 0, 25
3, Run: 096, P, 0, 0, 11
3, Run: 097, P, 0, 0, 42
3, Run: 098, P, 0, 0, 42
3, Run: 099, P, 0, 0, 71
3, Run: 100, F, 0, 2, 0
4, Run: 001, P, 0, 0, 2
4, Run: 002, F, 0, 2, 0
4, Run: 003, P, 0, 0, 1
4, Run: 004, F, 0, 1, 0
4, Run: 005, F, 0, 1, 0
4, Run: 006, F, 0, 1, 0
4, Run: 007, F, 0, 1, 0
4, Run: 008, P, 0, 0, 14
4, Run: 009, P, 0, 0, 4
4, Run: 010, F, 0, 1, 0
4, Run: 011, P, 0, 0, 4
4, Run: 012, P, 0, 0, 1
4, Run: 013, P, 0, 0, 5
4, Run: 014, P, 0, 0, 16
4, Run: 015, F, 0, 1, 0
4, Run: 016, F, 0, 1, 0
4, Run: 017, F, 0, 1, 0
4, Run: 018, P, 0, 0, 9
4, Run: 019, F, 0, 1, 0
4, Run: 020, P, 0, 0, 5
4, Run: 021, F, 0, 1, 0
4, Run: 022, P, 0, 0, 13
4, Run: 023, F, 0, 1, 0
4, Run: 024, P, 0, 0, 7
4, Run: 025, P, 0, 0, 5
4, Run: 026, F, 0, 1, 0
4, Run: 027, F, 0, 2, 0
4, Run: 028, F, 0, 1, 0
4, Run: 029, F, 0, 0, 0
4, Run: 030, F, 0, 1, 0
4, Run: 031, P, 0, 0, 5
4, Run: 032, P, 0, 0, 12
4, Run: 033, F, 0, 1, 0
4, Run: 034, F, 0, 1, 0
4, Run: 035, P, 0, 0, 8
4, Run: 036, F, 0, 1, 0
4, Run: 037, F, 0, 1, 0
4, Run: 038, P, 0, 0, 11
4, Run: 039, F, 0, 1, 0
4, Run: 040, P, 0, 0, 15
4, Run: 041, F, 0, 1, 0
4, Run: 042, P, 0, 0, 15
4, Run: 043, P, 0, 0, 5
4, Run: 044, P, 0, 0, 4
4, Run: 045, P, 0, 0, 9
4, Run: 046, F, 0, 1, 0
4, Run: 047, F, 0, 1, 0
4, Run: 048, P, 0, 0, 7
4, Run: 049, F, 0, 2, 0
4, Run: 050, F, 0, 1, 0
4, Run: 051, F, 0, 1, 0
4, Run: 052, P, 0, 0, 2
4, Run: 053, F, 0, 1, 0
4, Run: 054, F, 0, 2, 0
4, Run: 055, P, 0, 0, 3
4, Run: 056, F, 0, 1, 0
4, Run: 057, P, 0, 0, 2
4, Run: 058, P, 0, 0, 4
4, Run: 059, F, 0, 0, 0
4, Run: 060, P, 0, 0, 14
4, Run: 061, F, 0, 1, 0
4, Run: 062, P, 0, 0, 3
4, Run: 063, F, 0, 1, 0
4, Run: 064, F, 0, 1, 0
4, Run: 065, P, 0, 0, 7
4, Run: 066, P, 0, 0, 4
4, Run: 067, P, 0, 0, 6
4, Run: 068, F, 0, 1, 0
4, Run: 069, P, 0, 0, 6
4, Run: 070, F, 0, 1, 0
4, Run: 071, F, 0, 1, 0
4, Run: 072, P, 0, 0, 3
4, Run: 073, P, 0, 0, 4
4, Run: 074, F, 0, 1, 0
4, Run: 075, F, 0, 1, 0
4, Run: 076, F, 0, 1, 0
4, Run: 077, P, 0, 0, 15
4, Run: 078, F, 0, 1, 0
4, Run: 079, F, 0, 1, 0
4, Run: 080, P, 0, 0, 9
4, Run: 081, P, 0, 0, 6
4, Run: 082, F, 0, 1, 0
4, Run: 083, P, 0, 0, 5
4, Run: 084, P, 0, 0, 13
4, Run: 085, F, 0, 1, 0
4, Run: 086, F, 0, 1, 0
4, Run: 087, P, 0, 0, 7
4, Run: 088, F, 0, 1, 0
4, Run: 089, F, 0, 1, 0
4, Run: 090, P, 0, 0, 3
4, Run: 091, P, 0, 0, 3
4, Run: 092, F, 0, 1, 0
4, Run: 093, P, 0, 0, 8
4, Run: 094, F, 0, 1, 0
4, Run: 095, P, 0, 0, 14
4, Run: 096, P, 0, 0, 9
4, Run: 097, F, 0, 1, 0
4, Run: 098, F, 0, 1, 0
4, Run: 099, F, 0, 1, 0
4, Run: 100, P, 0, 0, 1
5, Run: 001, P, 0, 0, 19
5, Run: 002, F, 0, 1, 0
5, Run: 003, F, 0, 1, 0
5, Run: 004, P, 0, 0, 13
5, Run: 005, P, 0, 0, 6
5, Run: 006, F, 0, 1, 0
5, Run: 007, F, 0, 1, 0
5, Run: 008, F, 0, 1, 0
5, Run: 009, P, 0, 0, 15
5, Run: 010, F, 0, 1, 0
5, Run: 011, F, 0, 2, 0
5, Run: 012, P, 0, 0, 36
5, Run: 013, P, 0, 0, 6
5, Run: 014, P, 0, 0, 3
5, Run: 015, F, 0, 1, 0
5, Run: 016, F, 0, 1, 0
5, Run: 017, F, 0, 1, 0
5, Run: 018, P, 0, 0, 2
5, Run: 019, F, 0, 1, 0
5, Run: 020, P, 0, 0, 10
5, Run: 021, P, 0, 0, 4
5, Run: 022, F, 0, 1, 0
5, Run: 023, F, 0, 1, 0
5, Run: 024, P, 0, 0, 3
5, Run: 025, P, 0, 0, 5
5, Run: 026, F, 0, 1, 0
5, Run: 027, F, 0, 1, 0
5, Run: 028, P, 0, 0, 6
5, Run: 029, P, 0, 0, 4
5, Run: 030, P, 0, 0, 1
5, Run: 031, P, 0, 0, 27
5, Run: 032, P, 0, 0, 8
5, Run: 033, F, 0, 1, 0
5, Run: 034, P, 0, 0, 19
5, Run: 035, F, 0, 2, 0
5, Run: 036, F, 0, 1, 0
5, Run: 037, F, 0, 0, 0
5, Run: 038, P, 0, 0, 23
5, Run: 039, P, 0, 0, 2
5, Run: 040, P, 0, 0, 5
5, Run: 041, F, 0, 1, 0
5, Run: 042, F, 0, 1, 0
5, Run: 043, P, 0, 0, 26
5, Run: 044, F, 0, 1, 0
5, Run: 045, P, 0, 0, 31
5, Run: 046, F, 0, 2, 0
5, Run: 047, P, 0, 0, 6
5, Run: 048, F, 0, 1, 0
5, Run: 049, F, 0, 1, 0
5, Run: 050, P, 0, 0, 27
5, Run: 051, P, 0, 0, 15
5, Run: 052, F, 0, 1, 0
5, Run: 053, P, 0, 0, 21
5, Run: 054, P, 0, 0, 1
5, Run: 055, P, 0, 0, 2
5, Run: 056, P, 0, 0, 21
5, Run: 057, P, 0, 0, 14
5, Run: 058, F, 0, 1, 0
5, Run: 059, P, 0, 0, 18
5, Run: 060, F, 0, 1, 0
5, Run: 061, F, 0, 1, 0
5, Run: 062, F, 0, 1, 0
5, Run: 063, P, 0, 0, 10
5, Run: 064, P, 0, 0, 2
5, Run: 065, F, 0, 1, 0
5, Run: 066, P, 0, 0, 12
5, Run: 067, P, 0, 0, 19
5, Run: 068, P, 0, 0, 13
5, Run: 069, F, 0, 1, 0
5, Run: 070, F, 0, 1, 0
5, Run: 071, F, 0, 1, 0
5, Run: 072, P, 0, 0, 20
5, Run: 073, P, 0, 0, 16
5, Run: 074, P, 0, 0, 3
5, Run: 075, F, 0, 2, 0
5, Run: 076, F, 0, 1, 0
5, Run: 077, F, 0, 1, 0
5, Run: 078, P, 0, 0, 23
5, Run: 079, F, 0, 1, 0
5, Run: 080, F, 0, 1, 0
5, Run: 081, P, 0, 0, 9
5, Run: 082, F, 0, 2, 0
5, Run: 083, F, 0, 1, 0
5, Run: 084, F, 0, 1, 0
5, Run: 085, F, 0, 1, 0
5, Run: 086, P, 0, 0, 1
5, Run: 087, P, 0, 0, 6
5, Run: 088, P, 0, 0, 36
5, Run: 089, P, 0, 0, 26
5, Run: 090, F, 0, 1, 0
5, Run: 091, F, 0, 1, 0
5, Run: 092, F, 0, 1, 0
5, Run: 093, P, 0, 0, 27
5, Run: 094, F, 0, 2, 0
5, Run: 095, F, 0, 2, 0
5, Run: 096, P, 0, 0, 3
5, Run: 097, P, 0, 0, 17
5, Run: 098, F, 0, 2, 0
5, Run: 099, P, 0, 0, 9
5, Run: 100, F, 0, 2, 0
6, Run: 001, P, 0, 0, 8
6, Run: 002, P, 0, 0, 25
6, Run: 003, P, 0, 0, 65
6, Run: 004, P, 0, 0, 5
6, Run: 005, P, 0, 0, 46
6, Run: 006, F, 0, 1, 0
6, Run: 007, F, 0, 1, 0
6, Run: 008, F, 0, 1, 0
6, Run: 009, F, 0, 1, 0
6, Run: 010, F, 0, 1, 0
6, Run: 011, F, 0, 1, 0
6, Run: 012, F, 0, 1, 0
6, Run: 013, P, 0, 0, 38
6, Run: 014, P, 0, 0, 75
6, Run: 015, F, 0, 1, 0
6, Run: 016, P, 0, 0, 78
6, Run: 017, P, 0, 0, 42
6, Run: 018, P, 0, 0, 46
6, Run: 019, P, 0, 0, 63
6, Run: 020, P, 0, 0, 48
6, Run: 021, P, 0, 0, 42
6, Run: 022, F, 0, 1, 0
6, Run: 023, P, 0, 0, 46
6, Run: 024, F, 0, 2, 0
6, Run: 025, F, 0, 1, 0
6, Run: 026, P, 0, 0, 54
6, Run: 027, F, 0, 2, 0
6, Run: 028, F, 0, 1, 0
6, Run: 029, F, 0, 1, 0
6, Run: 030, P, 0, 0, 2
6, Run: 031, F, 0, 1, 0
6, Run: 032, P, 0, 0, 35
6, Run: 033, F, 0, 1, 0
6, Run: 034, F, 0, 1, 0
6, Run: 035, F, 0, 1, 0
6, Run: 036, F, 0, 1, 0
6, Run: 037, F, 0, 2, 0
6, Run: 038, F, 0, 1, 0
6, Run: 039, P, 0, 0, 93
6, Run: 040, P, 0, 0, 4
6, Run: 041, P, 0, 0, 34
6, Run: 042, P, 0, 0, 48
6, Run: 043, F, 0, 1, 0
6, Run: 044, F, 0, 1, 0
6, Run: 045, F, 0, 1, 0
6, Run: 046, P, 0, 0, 38
6, Run: 047, F, 0, 1, 0
6, Run: 048, P, 0, 0, 65
6, Run: 049, F, 0, 1, 0
6, Run: 050, P, 0, 0, 59
6, Run: 051, F, 0, 1, 0
6, Run: 052, P, 0, 0, 4
6, Run: 053, F, 0, 1, 0
6, Run: 054, F, 0, 2, 0
6, Run: 055, P, 0, 0, 24
6, Run: 056, P, 0, 0, 34
6, Run: 057, P, 0, 0, 1
6, Run: 058, F, 0, 1, 0
6, Run: 059, P, 0, 0, 3
6, Run: 060, P, 0, 0, 64
6, Run: 061, P, 0, 0, 32
6, Run: 062, P, 0, 0, 76
6, Run: 063, P, 0, 0, 24
6, Run: 064, P, 0, 0, 30
6, Run: 065, P, 0, 0, 79
6, Run: 066, F, 0, 1, 0
6, Run: 067, P, 0, 0, 54
6, Run: 068, F, 0, 1, 0
6, Run: 069, P, 0, 0, 72
6, Run: 070, F, 0, 1, 0
6, Run: 071, P, 0, 0, 30
6, Run: 072, P, 0, 0, 3
6, Run: 073, P, 0, 0, 35
6, Run: 074, F, 0, 1, 0
6, Run: 075, F, 0, 1, 0
6, Run: 076, F, 0, 2, 0
6, Run: 077, F, 0, 1, 0
6, Run: 078, F, 0, 2, 0
6, Run: 079, P, 0, 0, 1
6, Run: 080, F, 0, 2, 0
6, Run: 081, P, 0, 0, 69
6, Run: 082, F, 0, 1, 0
6, Run: 083, F, 0, 1, 0
6, Run: 084, F, 0, 1, 0
6, Run: 085, F, 0, 1, 0
6, Run: 086, P, 0, 0, 28
6, Run: 087, F, 0, 1, 0
6, Run: 088, F, 0, 1, 0
6, Run: 089, P, 0, 0, 61
6, Run: 090, F, 0, 1, 0
6, Run: 091, P, 0, 0, 55
6, Run: 092, F, 0, 1, 0
6, Run: 093, F, 0, 1, 0
6, Run: 094, F, 0, 1, 0
6, Run: 095, F, 0, 1, 0
6, Run: 096, F, 0, 1, 0
6, Run: 097, P, 0, 0, 9
6, Run: 098, P, 0, 0, 39
6, Run: 099, P, 0, 0, 7
6, Run: 100, F, 0, 1, 0
7, Run: 001, F, 0, 1, 0
7, Run: 002, P, 0, 0, 9
7, Run: 003, P, 0, 0, 8
7, Run: 004, F, 0, 1, 0
7, Run: 005, P, 0, 0, 5
7, Run: 006, P, 0, 0, 4
7, Run: 007, P, 0, 0, 5
7, Run: 008, P, 0, 0, 3
7, Run: 009, P, 0, 0, 3
7, Run: 010, F, 0, 1, 0
7, Run: 011, F, 0, 1, 0
7, Run: 012, P, 0, 0, 7
7, Run: 013, P, 0, 0, 3
7, Run: 014, P, 0, 0, 9
7, Run: 015, F, 0, 1, 0
7, Run: 016, P, 0, 0, 1
7, Run: 017, P, 0, 0, 8
7, Run: 018, F, 0, 1, 0
7, Run: 019, F, 0, 1, 0
7, Run: 020, P, 0, 0, 5
7, Run: 021, P, 0, 0, 2
7, Run: 022, F, 0, 1, 0
7, Run: 023, F, 0, 1, 0
7, Run: 024, F, 0, 1, 0
7, Run: 025, P, 0, 0, 1
7, Run: 026, P, 0, 0, 6
7, Run: 027, F, 0, 1, 0
7, Run: 028, P, 0, 0, 4
7, Run: 029, F, 0, 1, 0
7, Run: 030, P, 0, 0, 8
7, Run: 031, P, 0, 0, 2
7, Run: 032, P, 0, 0, 2
7, Run: 033, P, 0, 0, 6
7, Run: 034, P, 0, 0, 5
7, Run: 035, F, 0, 1, 0
7, Run: 036, P, 0, 0, 6
7, Run: 037, F, 0, 0, 0
7, Run: 038, P, 0, 0, 4
7, Run: 039, F, 0, 1, 0
7, Run: 040, F, 0, 1, 0
7, Run: 041, P, 0, 0, 7
7, Run: 042, P, 0, 0, 2
7, Run: 043, P, 0, 0, 2
7, Run: 044, F, 0, 2, 0
7, Run: 045, F, 0, 1, 0
7, Run: 046, F, 0, 1, 0
7, Run: 047, F, 0, 2, 0
7, Run: 048, P, 0, 0, 3
7, Run: 049, F, 0, 1, 0
7, Run: 050, P, 0, 0, 7
7, Run: 051, P, 0, 0, 9
7, Run: 052, P, 0, 0, 3
7, Run: 053, F, 0, 1, 0
7, Run: 054, P, 0, 0, 4
7, Run: 055, P, 0, 0, 5
7, Run: 056, P, 0, 0, 1
7, Run: 057, F, 0, 1, 0
7, Run: 058, P, 0, 0, 9
7, Run: 059, F, 0, 1, 0
7, Run: 060, F, 0, 1, 0
7, Run: 061, F, 0, 1, 0
7, Run: 062, P, 0, 0, 6
7, Run: 063, F, 0, 1, 0
7, Run: 064, F, 0, 1, 0
7, Run: 065, P, 0, 0, 7
7, Run: 066, F, 0, 1, 0
7, Run: 067, P, 0, 0, 6
7, Run: 068, P, 0, 0, 5
7, Run: 069, F, 0, 1, 0
7, Run: 070, P, 0, 0, 7
7, Run: 071, P, 0, 0, 1
7, Run: 072, F, 0, 1, 0
7, Run: 073, P, 0, 0, 2
7, Run: 074, P, 0, 0, 10
7, Run: 075, F, 0, 1, 0
7, Run: 076, P, 0, 0, 1
7, Run: 077, P, 0, 0, 1
7, Run: 078, P, 0, 0, 6
7, Run: 079, P, 0, 0, 5
7, Run: 080, P, 0, 0, 7
7, Run: 081, F, 0, 1, 0
7, Run: 082, P, 0, 0, 7
7, Run: 083, F, 0, 1, 0
7, Run: 084, F, 0, 1, 0
7, Run: 085, F, 0, 1, 0
7, Run: 086, F, 0, 1, 0
7, Run: 087, P, 0, 0, 10
7, Run: 088, P, 0, 0, 3
7, Run: 089, F, 0, 1, 0
7, Run: 090, P, 0, 0, 2
7, Run: 091, F, 0, 1, 0
7, Run: 092, F, 0, 1, 0
7, Run: 093, P, 0, 0, 5
7, Run: 094, P, 0, 0, 9
7, Run: 095, F, 0, 1, 0
7, Run: 096, P, 0, 0, 8
7, Run: 097, P, 0, 0, 7
7, Run: 098, P, 0, 0, 3
7, Run: 099, P, 0, 0, 4
7, Run: 100, F, 0, 1, 0
8, Run: 001, P, 0, 0, 2
8, Run: 002, F, 0, 1, 0
8, Run: 003, F, 0, 1, 0
8, Run: 004, P, 0, 0, 43
8, Run: 005, P, 0, 0, 23
8, Run: 006, F, 0, 1, 0
8, Run: 007, F, 0, 1, 0
8, Run: 008, P, 0, 0, 11
8, Run: 009, P, 0, 0, 20
8, Run: 010, P, 0, 0, 18
8, Run: 011, P, 0, 0, 19
8, Run: 012, F, 0, 1, 0
8, Run: 013, P, 0, 0, 7
8, Run: 014, P, 0, 0, 1
8, Run: 015, F, 0, 1, 0
8, Run: 016, F, 0, 1, 0
8, Run: 017, F, 0, 0, 0
8, Run: 018, P, 0, 0, 24
8, Run: 019, P, 0, 0, 32
8, Run: 020, P, 0, 0, 17
8, Run: 021, F, 0, 1, 0
8, Run: 022, P, 0, 0, 33
8, Run: 023, P, 0, 0, 33
8, Run: 024, P, 0, 0, 14
8, Run: 025, P, 0, 0, 13
8, Run: 026, F, 0, 2, 0
8, Run: 027, F, 0, 1, 0
8, Run: 028, P, 0, 0, 25
8, Run: 029, P, 0, 0, 26
8, Run: 030, F, 0, 1, 0
8, Run: 031, F, 0, 1, 0
8, Run: 032, F, 0, 1, 0
8, Run: 033, F, 0, 1, 0
8, Run: 034, P, 0, 0, 8
8, Run: 035, P, 0, 0, 16
8, Run: 036, F, 0, 1, 0
8, Run: 037, F, 0, 1, 0
8, Run: 038, F, 0, 1, 0
8, Run: 039, F, 0, 1, 0
8, Run: 040, F, 0, 1, 0
8, Run: 041, F, 0, 1, 0
8, Run: 042, P, 0, 0, 27
8, Run: 043, F, 0, 1, 0
8, Run: 044, F, 0, 1, 0
8, Run: 045, P, 0, 0, 32
8, Run: 046, P, 0, 0, 14
8, Run: 047, P, 0, 0, 27
8, Run: 048, F, 0, 0, 0
8, Run: 049, F, 0, 1, 0
8, Run: 050, P, 0, 0, 26
8, Run: 051, P, 0, 0, 1
8, Run: 052, F, 0, 1, 0
8, Run: 053, P, 0, 0, 22
8, Run: 054, P, 0, 0, 28
8, Run: 055, F, 0, 1, 0
8, Run: 056, F, 0, 2, 0
8, Run: 057, P, 0, 0, 3
8, Run: 058, P, 0, 0, 5
8, Run: 059, P, 0, 0, 9
8, Run: 060, P, 0, 0, 2
8, Run: 061, P, 0, 0, 34
8, Run: 062, P, 0, 0, 31
8, Run: 063, P, 0, 0, 8
8, Run: 064, F, 0, 1, 0
8, Run: 065, P, 0, 0, 34
8, Run: 066, F, 0, 1, 0
8, Run: 067, F, 0, 2, 0
8, Run: 068, F, 0, 1, 0
8, Run: 069, P, 0, 0, 27
8, Run: 070, F, 0, 1, 0
8, Run: 071, P, 0, 0, 28
8, Run: 072, P, 0, 0, 30
8, Run: 073, F, 0, 1, 0
8, Run: 074, P, 0, 0, 32
8, Run: 075, F, 0, 1, 0
8, Run: 076, P, 0, 0, 1
8, Run: 077, F, 0, 2, 0
8, Run: 078, P, 0, 0, 26
8, Run: 079, P, 0, 0, 26
8, Run: 080, F, 0, 1, 0
8, Run: 081, P, 0, 0, 20
8, Run: 082, F, 0, 1, 0
8, Run: 083, P, 0, 0, 7
8, Run: 084, F, 0, 2, 0
8, Run: 085, F, 0, 1, 0
8, Run: 086, P, 0, 0, 5
8, Run: 087, P, 0, 0, 8
8, Run: 088, P, 0, 0, 1
8, Run: 089, P, 0, 0, 18
8, Run: 090, P, 0, 0, 17
8, Run: 091, P, 0, 0, 7
8, Run: 092, P, 0, 0, 21
8, Run: 093, P, 0, 0, 11
8, Run: 094, P, 0, 0, 3
8, Run: 095, P, 0, 0, 7
8, Run: 096, F, 0, 1, 0
8, Run: 097, P, 0, 0, 26
8, Run: 098, P, 0, 0, 37
8, Run: 099, P, 0, 0, 10
8, Run: 100, P, 0, 0, 5
9, Run: 001, F, 0, 1, 0
9, Run: 002, F, 0, 1, 0
9, Run: 003, F, 0, 1, 0
9, Run: 004, P, 0, 0, 37
9, Run: 005, F, 0, 1, 0
9, Run: 006, F, 0, 1, 0
9, Run: 007, F, 0, 1, 0
9, Run: 008, P, 0, 0, 10
9, Run: 009, F, 0, 1, 0
9, Run: 010, P, 0, 0, 57
9, Run: 011, F, 0, 1, 0
9, Run: 012, P, 0, 0, 58
9, Run: 013, F, 0, 1, 0
9, Run: 014, P, 0, 0, 17
9, Run: 015, F, 0, 1, 0
9, Run: 016, P, 0, 0, 31
9, Run: 017, F, 0, 1, 0
9, Run: 018, P, 0, 0, 7
9, Run: 019, P, 0, 0, 23
9, Run: 020, F, 0, 1, 0
9, Run: 021, F, 0, 1, 0
9, Run: 022, F, 0, 0, 0
9, Run: 023, F, 0, 1, 0
9, Run: 024, P, 0, 0, 37
9, Run: 025, F, 0, 1, 0
9, Run: 026, P, 0, 0, 14
9, Run: 027, F, 0, 1, 0
9, Run: 028, F, 0, 1, 0
9, Run: 029, F, 0, 1, 0
9, Run: 030, P, 0, 0, 63
9, Run: 031, P, 0, 0, 39
9, Run: 032, P, 0, 0, 59
9, Run: 033, P, 0, 0, 91
9, Run: 034, P, 0, 0, 26
9, Run: 035, P, 0, 0, 68
9, Run: 036, P, 0, 0, 53
9, Run: 037, F, 0, 1, 0
9, Run: 038, F, 0, 1, 0
9, Run: 039, P, 0, 0, 54
9, Run: 040, P, 0, 0, 44
9, Run: 041, P, 0, 0, 5
9, Run: 042, F, 0, 1, 0
9, Run: 043, P, 0, 0, 22
9, Run: 044, P, 0, 0, 9
9, Run: 045, P, 0, 0, 69
9, Run: 046, P, 0, 0, 1
9, Run: 047, F, 0, 1, 0
9, Run: 048, F, 0, 2, 0
9, Run: 049, P, 0, 0, 48
9, Run: 050, F, 0, 1, 0
9, Run: 051, F, 0, 1, 0
9, Run: 052, F, 0, 1, 0
9, Run: 053, P, 0, 0, 3
9, Run: 054, F, 0, 1, 0
9, Run: 055, F, 0, 1, 0
9, Run: 056, F, 0, 1, 0
9, Run: 057, P, 0, 0, 2
9, Run: 058, F, 0, 1, 0
9, Run: 059, P, 0, 0, 52
9, Run: 060, P, 0, 0, 16
9, Run: 061, P, 0, 0, 37
9, Run: 062, P, 0, 0, 11
9, Run: 063, P, 0, 0, 75
9, Run: 064, P, 0, 0, 78
9, Run: 065, P, 0, 0, 37
9, Run: 066, P, 0, 0, 59
9, Run: 067, P, 0, 0, 2
9, Run: 068, P, 0, 0, 60
9, Run: 069, F, 0, 2, 0
9, Run: 070, P, 0, 0, 26
9, Run: 071, F, 0, 1, 0
9, Run: 072, F, 0, 1, 0
9, Run: 073, F, 0, 1, 0
9, Run: 074, P, 0, 0, 16
9, Run: 075, P, 0, 0, 72
9, Run: 076, F, 0, 1, 0
9, Run: 077, F, 0, 1, 0
9, Run: 078, F, 0, 1, 0
9, Run: 079, P, 0, 0, 65
9, Run: 080, F, 0, 1, 0
9, Run: 081, P, 0, 0, 77
9, Run: 082, F, 0, 1, 0
9, Run: 083, P, 0, 0, 14
9, Run: 084, F, 0, 2, 0
9, Run: 085, F, 0, 1, 0
9, Run: 086, F, 0, 1, 0
9, Run: 087, F, 0, 1, 0
9, Run: 088, F, 0, 1, 0
9, Run: 089, P, 0, 0, 43
9, Run: 090, P, 0, 0, 60
9, Run: 091, F, 0, 2, 0
9, Run: 092, P, 0, 0, 75
9, Run: 093, P, 0, 0, 25
9, Run: 094, F, 0, 1, 0
9, Run: 095, F, 0, 2, 0
9, Run: 096, P, 0, 0, 57
9, Run: 097, F, 0, 1, 0
9, Run: 098, F, 0, 1, 0
9, Run: 099, F, 0, 1, 0
9, Run: 100, F, 0, 1, 0
