Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3
INVAR-1, Run: 001, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 49, 0
INVAR-1, Run: 002, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 3, 0
INVAR-1, Run: 003, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 004, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 005, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 006, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 007, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 14, 0
INVAR-1, Run: 008, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-1, Run: 009, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 010, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 011, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0
INVAR-1, Run: 012, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 013, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 014, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 015, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 016, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 7, 0
INVAR-1, Run: 017, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 018, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 019, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-1, Run: 020, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 021, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 022, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 023, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 024, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 025, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 026, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 6, 0, 12, 0
INVAR-1, Run: 027, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 028, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 029, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 1, 1, 6, 0, 9, 0
INVAR-1, Run: 030, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 031, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 032, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0
INVAR-1, Run: 033, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 034, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 035, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-1, Run: 036, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0
INVAR-1, Run: 037, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-1, Run: 038, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 7, 0
INVAR-1, Run: 039, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 040, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 041, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0
INVAR-1, Run: 042, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 043, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 044, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 045, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 7, 0
INVAR-1, Run: 046, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 047, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 048, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 049, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 050, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 051, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 052, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 053, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-1, Run: 054, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 055, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0
INVAR-1, Run: 056, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 057, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 058, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 059, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-1, Run: 060, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 061, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 5, 0
INVAR-1, Run: 062, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 063, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 064, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 065, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 066, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 11, 0
INVAR-1, Run: 067, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0
INVAR-1, Run: 068, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 069, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-1, Run: 070, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 071, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 072, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 073, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 074, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 075, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 076, P, 10, 0, 0, 0, 0, 0, 0, 100, 2, 2, 0, 1, 0, 0, 1, 6, 0, 45, 0
INVAR-1, Run: 077, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-1, Run: 078, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 079, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 080, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 081, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 6, 0, 49, 0
INVAR-1, Run: 082, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 083, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 084, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 085, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 086, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 087, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 088, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 089, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 090, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 091, P, 10, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 1, 1, 6, 0, 48, 0
INVAR-1, Run: 092, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-1, Run: 093, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 094, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-1, Run: 095, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 096, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0
INVAR-1, Run: 097, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-1, Run: 098, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-1, Run: 099, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-1, Run: 100, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 001, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-2, Run: 002, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 9, 0
INVAR-2, Run: 003, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 004, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 005, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 16, 0
INVAR-2, Run: 006, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 9, 0
INVAR-2, Run: 007, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0
INVAR-2, Run: 008, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-2, Run: 009, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-2, Run: 010, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 17, 0
INVAR-2, Run: 011, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 012, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 013, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0
INVAR-2, Run: 014, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 015, P, 100, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 016, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 13, 0
INVAR-2, Run: 017, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-2, Run: 018, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 019, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 020, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 021, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 5, 0
INVAR-2, Run: 022, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0
INVAR-2, Run: 023, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 024, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0
INVAR-2, Run: 025, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 16, 0
INVAR-2, Run: 026, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 027, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 028, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-2, Run: 029, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 030, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 031, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 032, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-2, Run: 033, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 034, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-2, Run: 035, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 036, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-2, Run: 037, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 2, 0, 0, 1, 6, 0, 24, 0
INVAR-2, Run: 038, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-2, Run: 039, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-2, Run: 040, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-2, Run: 041, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-2, Run: 042, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 6, 0
INVAR-2, Run: 043, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0
INVAR-2, Run: 044, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 5, 0
INVAR-2, Run: 045, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 046, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 24, 0
INVAR-2, Run: 047, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 6, 0, 13, 0
INVAR-2, Run: 048, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-2, Run: 049, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 050, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
