Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3
INVAR-2, Run: 051, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 052, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 6, 0, 6, 0
INVAR-2, Run: 053, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 054, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-2, Run: 055, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 056, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 0, 1, 1, 6, 0, 7, 0
INVAR-2, Run: 057, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0
INVAR-2, Run: 058, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0
INVAR-2, Run: 059, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 060, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-2, Run: 061, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0
INVAR-2, Run: 062, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0
INVAR-2, Run: 063, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 064, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 065, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-2, Run: 066, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 067, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0
INVAR-2, Run: 068, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 069, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0
INVAR-2, Run: 070, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 071, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 072, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 073, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-2, Run: 074, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 12, 0
INVAR-2, Run: 075, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0
INVAR-2, Run: 076, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-2, Run: 077, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 078, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 079, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 080, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 4, 0
INVAR-2, Run: 081, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 5, 0
INVAR-2, Run: 082, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-2, Run: 083, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 084, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 6, 0, 16, 0
INVAR-2, Run: 085, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-2, Run: 086, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-2, Run: 087, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 088, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 9, 0
INVAR-2, Run: 089, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 090, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 091, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-2, Run: 092, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 093, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-2, Run: 094, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0
INVAR-2, Run: 095, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 096, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 12, 0
INVAR-2, Run: 097, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 098, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-2, Run: 099, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0
INVAR-2, Run: 100, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 001, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 002, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 003, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-3, Run: 004, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-3, Run: 005, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 006, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 007, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 008, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 6, 0, 9, 0
INVAR-3, Run: 009, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 010, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 17, 0
INVAR-3, Run: 011, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 012, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0
INVAR-3, Run: 013, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 9, 0
INVAR-3, Run: 014, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 1, 0
INVAR-3, Run: 015, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 016, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-3, Run: 017, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 018, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 019, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 020, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-3, Run: 021, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 022, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 023, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 024, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 025, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-3, Run: 026, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-3, Run: 027, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-3, Run: 028, P, 0, 1000, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-3, Run: 029, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-3, Run: 030, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-3, Run: 031, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 032, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 16, 0
INVAR-3, Run: 033, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 034, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 035, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 036, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 037, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 038, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-3, Run: 039, P, 1000, 0, 0, 0, 0, 0, 0, 100, 2, 0, 0, 0, 0, 0, 1, 6, 0, 22, 0
INVAR-3, Run: 040, P, 0, 1000, 0, 0, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 6, 0, 13, 0
INVAR-3, Run: 041, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 1, 0
INVAR-3, Run: 042, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0
INVAR-3, Run: 043, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 044, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-3, Run: 045, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 046, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-3, Run: 047, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-3, Run: 048, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 049, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 050, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 051, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0
INVAR-3, Run: 052, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 9, 0
INVAR-3, Run: 053, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-3, Run: 054, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 11, 0
INVAR-3, Run: 055, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 056, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0
INVAR-3, Run: 057, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 6, 0, 9, 0
INVAR-3, Run: 058, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 059, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 11, 0
INVAR-3, Run: 060, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 061, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 062, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 063, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-3, Run: 064, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0
INVAR-3, Run: 065, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 066, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 067, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 10, 0
INVAR-3, Run: 068, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 069, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 070, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-3, Run: 071, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 072, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0
INVAR-3, Run: 073, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 074, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-3, Run: 075, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 076, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 077, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-3, Run: 078, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 079, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-3, Run: 080, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 081, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 3, 0
INVAR-3, Run: 082, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 083, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0
INVAR-3, Run: 084, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 085, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0
INVAR-3, Run: 086, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 087, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 6, 0, 18, 0
INVAR-3, Run: 088, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 16, 0
INVAR-3, Run: 089, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0
INVAR-3, Run: 090, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0
INVAR-3, Run: 091, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 20, 0
INVAR-3, Run: 092, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-3, Run: 093, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 6, 0, 18, 0
INVAR-3, Run: 094, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0
INVAR-3, Run: 095, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0
INVAR-3, Run: 096, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 6, 0, 3, 0
INVAR-3, Run: 097, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0
INVAR-3, Run: 098, P, 0, 1000, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 7, 0
INVAR-3, Run: 099, P, 0, 0, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 6, 0, 3, 0
INVAR-3, Run: 100, P, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0
