Input Number, Run_Number, Result@ 1000, A, B, H, C, T2, R, L4, L1, L5, Y, T1, T3, T4, T5, T6, U, L2, D, L3, O1, O2, O3, O4, Reaction New, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-3, Run: 027, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 20552, 19652, 19752, 20552, 50, 71, 19, 20, 5324, 3829, 2826, 2102, 1561, 1445, 4622, 1003, 724, 541, 406, 1155, 1155, 436, 210, 139, 120, 4186, 226
INVAR-3, Run: 028, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1944, 1044, 1144, 1944, 50, 89, 37, 31, 4155, 2931, 2173, 1616, 1240, 1174, 3362, 758, 557, 376, 315, 925, 925, 512, 257, 168, 131, 2850, 255
INVAR-3, Run: 029, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 11753, 11853, 11953, 11753, 50, 119, 45, 98, 3011, 1949, 1321, 864, 573, 1012, 4604, 628, 457, 291, 198, 375, 375, 630, 362, 243, 198, 3974, 268
INVAR-3, Run: 030, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 13430, 12530, 12630, 13430, 50, 89, 29, 31, 4256, 2937, 2096, 1490, 1138, 1269, 4458, 841, 606, 352, 310, 828, 828, 526, 249, 160, 131, 3932, 277
INVAR-3, Run: 031, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 50622, 50722, 50822, 50622, 50, 90, 33, 46, 4376, 3142, 2334, 1738, 1298, 1184, 5362, 808, 596, 440, 327, 971, 971, 514, 269, 179, 146, 4848, 245
INVAR-3, Run: 032, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1944, 1044, 1144, 1944, 50, 109, 75, 95, 4056, 2812, 1951, 1401, 980, 1194, 3499, 861, 550, 421, 283, 697, 697, 686, 379, 270, 195, 2813, 307
INVAR-3, Run: 033, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 49547, 48647, 48747, 49547, 50, 142, 85, 234, 3398, 2006, 1254, 771, 487, 1342, 6163, 752, 483, 284, 159, 328, 328, 972, 561, 419, 334, 5191, 411
INVAR-3, Run: 034, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 18158, 18258, 18358, 18158, 50, 118, 57, 100, 4905, 3310, 2253, 1551, 1091, 1545, 5198, 1057, 702, 460, 337, 754, 754, 708, 375, 257, 200, 4490, 333
INVAR-3, Run: 035, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2991, 3091, 2191, 2991, 50, 115, 62, 134, 4493, 2979, 2069, 1410, 969, 1464, 3952, 910, 659, 441, 265, 704, 704, 699, 411, 296, 234, 3253, 288
INVAR-3, Run: 036, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2982, 2082, 2182, 2982, 50, 85, 40, 75, 4743, 3289, 2281, 1615, 1163, 1404, 3779, 1008, 666, 452, 331, 832, 832, 541, 300, 215, 175, 3238, 241
INVAR-3, Run: 037, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1941, 1041, 1141, 1941, 50, 64, 16, 9, 3984, 2763, 1981, 1392, 995, 1171, 3297, 782, 589, 397, 270, 725, 725, 431, 189, 125, 109, 2866, 242
INVAR-3, Run: 038, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 18631, 18731, 18831, 18631, 50, 77, 33, 35, 3750, 2534, 1790, 1242, 881, 1166, 4699, 744, 548, 361, 243, 638, 638, 512, 245, 168, 135, 4187, 267
INVAR-3, Run: 039, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 11888, 11988, 11088, 11888, 50, 117, 55, 135, 4170, 2729, 1821, 1198, 812, 1391, 4944, 908, 623, 386, 260, 552, 552, 726, 407, 290, 235, 4218, 319
INVAR-3, Run: 040, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 63136, 63236, 62336, 63136, 50, 101, 42, 48, 3363, 2209, 1545, 1093, 776, 1104, 6043, 664, 452, 317, 248, 528, 528, 622, 291, 190, 148, 5421, 331
INVAR-3, Run: 041, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 22133, 22233, 21333, 22133, 50, 58, 21, 25, 5197, 3681, 2688, 1969, 1457, 1466, 4659, 993, 719, 512, 387, 1070, 1070, 422, 204, 146, 125, 4237, 218
INVAR-3, Run: 042, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 20615, 20715, 19815, 20615, 50, 104, 53, 72, 3568, 2349, 1608, 1114, 823, 1169, 4901, 741, 494, 291, 240, 583, 583, 637, 329, 225, 172, 4264, 308
INVAR-3, Run: 043, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2966, 2066, 2166, 2966, 50, 187, 97, 123, 4684, 3117, 2120, 1404, 986, 1517, 4116, 997, 716, 418, 264, 722, 722, 885, 507, 320, 223, 3231, 378
INVAR-3, Run: 044, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 49695, 49795, 49895, 49695, 50, 96, 53, 69, 5962, 4233, 3134, 2314, 1726, 1679, 5734, 1099, 820, 588, 436, 1290, 1290, 647, 318, 222, 169, 5087, 329
INVAR-3, Run: 045, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1953, 2053, 2153, 1953, 50, 160, 94, 185, 3099, 1861, 1121, 684, 441, 1188, 4047, 740, 437, 243, 141, 300, 300, 946, 539, 379, 285, 3101, 407
INVAR-3, Run: 046, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2984, 3084, 2184, 2984, 50, 117, 45, 88, 2936, 1941, 1333, 943, 632, 945, 3845, 608, 390, 311, 191, 441, 441, 663, 350, 233, 188, 3182, 313
INVAR-3, Run: 047, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 14722, 14822, 14922, 14722, 50, 72, 32, 30, 4577, 3250, 2351, 1771, 1301, 1277, 4675, 899, 580, 470, 343, 958, 958, 476, 234, 162, 130, 4199, 242
INVAR-3, Run: 048, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6253, 6353, 6453, 6253, 50, 68, 22, 17, 5567, 3953, 2892, 2132, 1613, 1564, 4310, 1061, 760, 519, 402, 1211, 1211, 498, 207, 139, 117, 3812, 291
INVAR-3, Run: 049, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 8060, 8160, 7260, 8060, 50, 59, 23, 13, 4088, 2895, 2099, 1522, 1099, 1143, 4153, 796, 577, 423, 266, 833, 833, 424, 195, 136, 113, 3729, 229
INVAR-3, Run: 050, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 12677, 12777, 12877, 12677, 50, 130, 60, 73, 3178, 2027, 1340, 922, 646, 1101, 4637, 687, 418, 276, 197, 449, 449, 685, 363, 233, 173, 3952, 322
INVAR-3, Run: 051, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 13694, 12794, 12894, 13694, 50, 70, 29, 27, 4834, 3402, 2467, 1828, 1374, 1382, 4678, 935, 639, 454, 384, 990, 990, 498, 226, 156, 127, 4180, 272
INVAR-3, Run: 052, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2000, 2100, 2200, 2000, 50, 116, 63, 78, 3843, 2581, 1776, 1246, 884, 1212, 3857, 805, 530, 362, 246, 638, 638, 732, 357, 241, 178, 3125, 375
INVAR-3, Run: 053, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6103, 5203, 5303, 6103, 50, 133, 63, 54, 4335, 3015, 2135, 1522, 1094, 1270, 4644, 880, 613, 428, 273, 821, 821, 713, 350, 217, 154, 3931, 363
INVAR-3, Run: 054, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 11582, 11682, 11782, 11582, 50, 45, 15, 10, 3890, 2793, 2117, 1562, 1184, 1047, 4153, 676, 555, 378, 322, 862, 862, 388, 170, 125, 110, 3765, 218
INVAR-3, Run: 055, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 42364, 42464, 42564, 42364, 50, 73, 29, 63, 4892, 3428, 2486, 1787, 1312, 1414, 5299, 942, 699, 475, 343, 969, 969, 529, 265, 192, 163, 4770, 264
INVAR-3, Run: 056, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4102, 4202, 4302, 4102, 50, 121, 50, 94, 4214, 2725, 1860, 1284, 906, 1439, 4009, 865, 576, 378, 255, 651, 651, 697, 365, 244, 194, 3312, 332
INVAR-3, Run: 057, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5107, 5207, 4307, 5107, 50, 90, 59, 80, 4462, 3109, 2207, 1602, 1168, 1303, 4225, 902, 605, 434, 327, 841, 841, 618, 329, 239, 180, 3607, 289
INVAR-3, Run: 058, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 34458, 34558, 33658, 34458, 50, 95, 36, 55, 5127, 3542, 2525, 1835, 1323, 1535, 5182, 1017, 690, 512, 354, 969, 969, 589, 286, 191, 155, 4593, 303
INVAR-3, Run: 059, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 37607, 37707, 37807, 37607, 50, 74, 28, 43, 6316, 4571, 3408, 2477, 1839, 1695, 5282, 1163, 931, 638, 447, 1392, 1392, 538, 245, 171, 143, 4744, 293
INVAR-3, Run: 060, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 32234, 31334, 31434, 32234, 50, 94, 33, 30, 4641, 3210, 2321, 1687, 1238, 1381, 5179, 889, 634, 449, 339, 899, 899, 550, 257, 163, 130, 4629, 293
INVAR-3, Run: 061, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 78994, 79094, 79194, 78994, 50, 97, 59, 68, 4804, 3261, 2340, 1656, 1189, 1493, 6240, 921, 684, 467, 344, 845, 845, 644, 324, 227, 168, 5596, 320
INVAR-3, Run: 062, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 15972, 16072, 16172, 15972, 50, 91, 60, 69, 6109, 4235, 3042, 2159, 1553, 1824, 4861, 1193, 883, 606, 444, 1109, 1109, 646, 320, 229, 169, 4215, 326
INVAR-3, Run: 063, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5214, 5314, 4414, 5214, 50, 84, 33, 35, 3342, 2296, 1579, 1140, 820, 996, 4015, 717, 439, 320, 239, 581, 581, 531, 252, 168, 135, 3484, 279
INVAR-3, Run: 064, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10556, 9656, 9756, 10556, 50, 86, 26, 57, 5735, 4105, 3016, 2167, 1613, 1580, 4381, 1089, 849, 554, 404, 1209, 1209, 559, 269, 183, 157, 3822, 290
INVAR-3, Run: 065, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10399, 10499, 10599, 10399, 50, 91, 27, 53, 2837, 1854, 1294, 908, 634, 933, 4397, 560, 386, 274, 199, 435, 435, 545, 271, 180, 153, 3852, 274
INVAR-3, Run: 066, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10209, 10309, 10409, 10209, 50, 69, 21, 29, 5565, 4229, 3263, 2572, 2027, 1286, 4320, 966, 691, 545, 423, 1604, 1604, 462, 219, 150, 129, 3858, 243
INVAR-3, Run: 067, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 12542, 12642, 12742, 12542, 50, 89, 38, 34, 3674, 2516, 1801, 1272, 943, 1108, 4372, 715, 529, 329, 254, 689, 689, 522, 261, 172, 134, 3850, 261
INVAR-3, Run: 068, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 20352, 19452, 19552, 20352, 50, 117, 47, 57, 2994, 1932, 1261, 839, 586, 1012, 4784, 671, 422, 253, 180, 406, 406, 590, 321, 204, 157, 4194, 269
INVAR-3, Run: 069, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 7160, 7260, 7360, 7160, 50, 166, 83, 141, 4112, 2599, 1755, 1191, 809, 1463, 4956, 844, 564, 382, 240, 569, 569, 892, 490, 324, 241, 4064, 402
INVAR-3, Run: 070, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6295, 6395, 5495, 6295, 50, 88, 43, 102, 4562, 3209, 2269, 1606, 1151, 1303, 4290, 940, 663, 455, 340, 811, 811, 627, 333, 245, 202, 3663, 294
INVAR-3, Run: 071, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 37199, 37299, 36399, 37199, 50, 124, 61, 47, 3571, 2372, 1668, 1214, 860, 1149, 5397, 704, 454, 354, 226, 634, 634, 648, 332, 208, 147, 4749, 316
INVAR-3, Run: 072, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 8345, 8445, 7545, 8345, 50, 85, 29, 30, 4644, 3447, 2577, 1958, 1494, 1147, 4145, 870, 619, 464, 387, 1107, 1107, 492, 244, 159, 130, 3653, 248
INVAR-3, Run: 073, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10259, 10359, 9459, 10259, 50, 105, 54, 132, 5471, 3777, 2668, 1904, 1343, 1644, 4483, 1109, 764, 561, 382, 961, 961, 691, 391, 286, 232, 3792, 300
INVAR-3, Run: 074, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10400, 10500, 10600, 10400, 50, 104, 44, 68, 3605, 2505, 1766, 1277, 937, 1050, 4669, 739, 489, 340, 242, 695, 695, 639, 316, 212, 168, 4030, 323
INVAR-3, Run: 075, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 13072, 13172, 13272, 13072, 50, 96, 57, 60, 3531, 2571, 1864, 1406, 1060, 910, 4631, 707, 458, 346, 272, 788, 788, 610, 313, 217, 160, 4021, 297
INVAR-3, Run: 076, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1962, 2062, 1162, 1962, 50, 96, 58, 54, 6372, 4534, 3270, 2417, 1745, 1788, 3599, 1264, 853, 672, 471, 1274, 1274, 609, 308, 212, 154, 2990, 301
INVAR-3, Run: 077, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5104, 5204, 5304, 5104, 50, 107, 54, 59, 3652, 2491, 1794, 1287, 920, 1111, 4148, 697, 507, 367, 256, 664, 664, 629, 320, 213, 159, 3519, 309
INVAR-3, Run: 078, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 59409, 58509, 58609, 59409, 50, 94, 34, 34, 5334, 4077, 3172, 2466, 1968, 1207, 5779, 905, 706, 498, 371, 1597, 1597, 549, 262, 168, 134, 5230, 287
INVAR-3, Run: 079, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2969, 2069, 2169, 2969, 50, 108, 48, 71, 3620, 2346, 1609, 1116, 785, 1224, 4043, 737, 493, 331, 236, 549, 549, 699, 327, 219, 171, 3344, 372
INVAR-3, Run: 080, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 13503, 12603, 12703, 13503, 50, 80, 32, 41, 4249, 3016, 2177, 1605, 1190, 1183, 4504, 839, 572, 415, 337, 853, 853, 534, 253, 173, 141, 3970, 281
INVAR-3, Run: 081, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1986, 2086, 2186, 1986, 50, 49, 25, 55, 4549, 3238, 2366, 1790, 1358, 1261, 3204, 872, 576, 432, 356, 1002, 1002, 444, 229, 180, 155, 2760, 215
INVAR-3, Run: 082, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5168, 5268, 4368, 5168, 50, 116, 64, 191, 4933, 3280, 2256, 1531, 1066, 1603, 4474, 1024, 725, 465, 315, 751, 751, 806, 471, 355, 291, 3668, 335
INVAR-3, Run: 083, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 9285, 9385, 9485, 9285, 50, 90, 42, 42, 4464, 3078, 2243, 1613, 1163, 1336, 4354, 835, 630, 450, 305, 858, 858, 555, 274, 184, 142, 3799, 281
INVAR-3, Run: 084, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4054, 4154, 4254, 4054, 50, 101, 56, 90, 2313, 1402, 890, 590, 395, 861, 3818, 512, 300, 195, 105, 290, 290, 643, 347, 246, 190, 3175, 296
INVAR-3, Run: 085, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 7235, 6335, 6435, 7235, 50, 97, 45, 68, 3587, 2420, 1680, 1143, 792, 1117, 4209, 740, 537, 351, 252, 540, 540, 636, 310, 213, 168, 3573, 326
INVAR-3, Run: 086, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1978, 2078, 2178, 1978, 50, 116, 53, 68, 3730, 2569, 1828, 1333, 971, 1111, 3780, 741, 495, 362, 283, 688, 688, 649, 337, 221, 168, 3131, 312
INVAR-3, Run: 087, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4103, 4203, 3303, 4103, 50, 132, 62, 104, 3163, 2089, 1456, 975, 667, 1024, 3966, 633, 481, 308, 199, 468, 468, 720, 398, 266, 204, 3246, 322
INVAR-3, Run: 088, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 12811, 12911, 12011, 12811, 50, 113, 46, 37, 5343, 3776, 2848, 2135, 1603, 1517, 4701, 928, 713, 532, 393, 1210, 1210, 638, 296, 183, 137, 4063, 342
INVAR-3, Run: 089, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 12518, 11618, 11718, 12518, 50, 73, 41, 58, 6366, 4735, 3576, 2725, 2086, 1581, 4359, 1159, 851, 639, 478, 1608, 1608, 521, 272, 199, 158, 3838, 249
INVAR-3, Run: 090, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 14420, 14520, 13620, 14420, 50, 97, 55, 108, 2788, 1790, 1141, 758, 521, 948, 4758, 649, 383, 237, 177, 344, 344, 687, 360, 263, 208, 4071, 327
INVAR-3, Run: 091, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 36096, 35196, 35296, 36096, 50, 95, 47, 70, 3707, 2581, 1824, 1318, 979, 1076, 5472, 757, 506, 339, 286, 693, 693, 635, 312, 217, 170, 4837, 323
INVAR-3, Run: 092, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 7118, 6218, 6318, 7118, 50, 67, 38, 48, 4692, 3487, 2612, 2013, 1514, 1155, 4121, 875, 599, 499, 341, 1173, 1173, 520, 253, 186, 148, 3601, 267
INVAR-3, Run: 093, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10439, 9539, 9639, 10439, 50, 96, 53, 50, 4045, 2681, 1828, 1242, 828, 1314, 4530, 853, 586, 414, 267, 561, 561, 554, 299, 203, 150, 3976, 255
INVAR-3, Run: 094, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5174, 4274, 4374, 5174, 50, 66, 28, 32, 4148, 3064, 2258, 1649, 1253, 1034, 3770, 806, 609, 396, 297, 956, 956, 449, 226, 160, 132, 3321, 223
INVAR-3, Run: 095, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 20113, 20213, 19313, 20113, 50, 84, 35, 45, 4768, 3411, 2485, 1823, 1346, 1307, 4779, 926, 662, 477, 321, 1025, 1025, 579, 264, 180, 145, 4200, 315
INVAR-3, Run: 096, P, 0, 1000, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6301, 5401, 5501, 6301, 50, 112, 62, 94, 2994, 1968, 1357, 922, 632, 976, 4663, 611, 435, 290, 195, 437, 437, 769, 368, 256, 194, 3894, 401
INVAR-3, Run: 097, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 38559, 38659, 37759, 38559, 50, 60, 25, 28, 4647, 3303, 2435, 1801, 1310, 1294, 5139, 868, 634, 491, 332, 978, 978, 486, 213, 153, 128, 4653, 273
INVAR-3, Run: 098, P, 1000, 0, 0, 0, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5091, 5191, 5291, 5091, 50, 79, 44, 98, 4097, 2711, 1875, 1317, 921, 1336, 3946, 836, 558, 396, 278, 643, 643, 550, 321, 242, 198, 3396, 229
INVAR-3, Run: 099, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2967, 3067, 2167, 2967, 50, 89, 62, 90, 3727, 2486, 1730, 1181, 793, 1191, 4121, 756, 549, 388, 264, 529, 529, 669, 341, 252, 190, 3452, 328
INVAR-3, Run: 100, P, 0, 0, 0, 1000, 0, 51, 0, 0, 0, 100, 0, 0, 0, 0, 0, 6, 0, 0, 0, 12646, 12746, 11846, 12646, 50, 112, 48, 58, 3938, 2755, 2007, 1465, 1082, 1133, 4753, 748, 542, 383, 265, 817, 817, 649, 318, 206, 158, 4104, 331
